Area,Year,Temperature_Change,Artificial surfaces (including urban and associated areas),Grassland,Herbaceous crops,Inland water bodies,Mangroves,Permanent snow and glaciers,Shrub-covered areas,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded",Sparsely natural vegetated areas,Terrestrial barren land,Tree-covered areas,Woody crops,AFOLU,Agricultural Soils,Agrifood Systems Waste Disposal,Agrifood systems,All sectors with LULUCF,All sectors without LULUCF,Burning - Crop residues,Crop Residues,Drained organic soils,Drained organic soils (CO2),Drained organic soils (N2O),Emissions from crops,Emissions from livestock,Emissions on agricultural land,Energy,Enteric Fermentation,Farm gate,Fertilizers Manufacturing,Fires in humid tropical forests,Fires in organic soils,Food Household Consumption,Food Packaging,Food Processing,Food Retail,Food Transport,Forest fires,Forestland,IPCC Agriculture,IPPU,International bunkers,LULUCF,Land-use change,Manure Management,Manure applied to Soils,Manure left on Pasture,Net Forest conversion,On-farm energy use,Other,Pesticides Manufacturing,Pre- and post-production,Rice Cultivation,Savanna fires,Synthetic Fertilizers,Waste
Mauritania,1996,1.491,17.27,11696.04,1582.99,117.28,4.28,0.0,755.96,204.75,4282.78,84666.54,250.97,35.18,4124.661366666666,1641.834,219.3602,3623.051325,3814.859525,3896.3974,2.1506666666666665,22.6045,0.0,0.0,0.0,126.686,3886.6716666666666,4579.7027,685.59,4043.41,4341.053833333333,,0.0,0.0,17.003333333333334,,,2.184675,11.487266666666669,0.0605999999999999,-1042.2799,4233.3785333333335,10.261,,-108.71716666666669,238.64886666666663,129.96966666666663,35.563,1556.08,715.9466,107.6753,45.05,0.2688333333333333,188.2743,136.612,220.02086666666665,27.5865,232.5133333333333
Mauritius,1996,0.114,6.45,14.95,87.94,26.74,1.18,0.0,10.92,0.08,0.22,0.08,70.37,4.83,103.90713333333332,117.2625,167.27473333333333,256.00895,836.5315,842.0315,2.9406,0.1325,0.0,0.0,0.0,51.08226666666667,60.13493333333333,118.26836666666668,680.6776666666666,36.5008,118.26836666666668,,0.0,0.0,12.1695,,,10.796025,23.7831,0.0,-22.0,111.24046666666668,10.26415,,-7.333333333333333,0.0,5.787266666666667,4.77,40.2535,0.0,7.0279,22.26,5.4548,167.307675,0.0,0.0037333333333333,72.1065,294.845
Micronesia (Federated States of),1996,0.492,3.39,0.92,1.68,27.64,28.1,0.0,0.25,0.0,0.34,0.0,26.63,1.68,32.38373333333333,10.2555,3.248,88.65253333333334,96.76366666666668,100.43033333333334,0.0037333333333333,0.0265,0.0,0.0,0.0,0.3723333333333333,35.678066666666666,79.59133333333334,183.0,26.4852,36.0504,,0.0,0.0,1.2453999999999998,,,1.3623666666666667,2.9261,0.0,-141.6228,36.0504,0.0116,,-3.6666666666666665,43.540933333333335,11.201933333333336,1.961,8.268,130.6228,,0.0,0.2795333333333333,9.0612,0.5264,0.0,,3.376033333333333
Nauru,1996,,0.0,0.07,0.52,0.88,0.0,0.0,0.01,0.0,0.13,0.0,0.03,0.52,0.9151333333333334,0.106,0.3142666666666666,4.157666666666667,35.75053333333333,35.75053333333333,,,0.0,0.0,0.0,,0.9328,0.9151333333333334,34.436566666666664,0.0784,0.9151333333333334,,0.0,0.0,0.5813,2.3046333333333333,,,,0.0,0.0,0.9151333333333334,0.0617,,0.0,0.0,0.7921999999999999,0.106,0.0,0.0,,,0.0423,3.2425333333333337,,0.0,,0.3577333333333333
Nicaragua,1996,0.009,13.89,1192.11,1313.95,1116.72,88.94,0.0,835.91,30.73,0.2,2.3,8133.52,182.36,10524.3172,1379.6165,1157.505133333333,8865.607049999999,9277.71975,4378.2158,21.794866666666667,49.4755,43.51,41.549,1.961,185.25833333333333,3783.690466666667,10555.139933333334,1225.91,4343.654,4037.2096,,78.07453333333332,0.0,27.0857,,,19.66855,30.013525,78.93339999999999,0.0992,3991.6452666666655,58.44246666666667,,6532.671933333332,6517.930333333333,97.74413333333332,101.654,1083.585,19319.5674,31.71466666666667,64.13,5.807,949.2521,52.8052,21.389133333333334,142.941,518.87
Niger,1996,1.093,7.12,15208.84,7543.97,60.06,0.0,0.0,1284.45,184.34,12564.16,80534.36,825.82,8.09,10631.431266666666,3879.6265,907.4295666666668,8724.55265,8794.180250000001,7327.56605,1.6321333333333332,251.6705,0.0,0.0,0.0,247.28246666666664,8296.658466666668,10602.012366666668,685.1433333333333,8440.5944,8675.945666666667,,0.0,0.0,4.640066666666667,,,77.86345,7.339666666666666,103.81893333333332,-223.2001,8675.945666666667,18.919066666666662,,1955.4856,1926.0667,271.18653333333333,82.1235,3515.49,5778.2001,,42.4,7.497033333333333,773.043375,86.436,132.0224,30.3425,361.8133333333333
Nigeria,1996,0.754,199.38,7710.43,39917.57,1021.1,922.45,0.0,15566.29,377.91,45.05,23.81,18914.51,6271.04,51910.11633333333,13558.6455,18037.05486666667,53516.044425,199193.934,183850.5722,331.2513333333333,1578.8965,0.0,0.0,0.0,5416.333733333334,22800.8946,52115.088,203744.66666666663,21230.6472,31458.4868,46.7803,5939.845,0.0,61.92603333333333,2.7398,,323.41037500000004,660.5682,8546.037933333333,-8414.9352,31452.3006,570.67175,,20457.815733333333,20656.6012,1046.8414666666663,616.231,10784.175,44150.2686,6.1862,2043.15,30.541666666666668,14429.728425,5469.3576,3235.1076,579.343,7814.133333333334
Palau,1996,0.215,0.19,1.3,0.38,17.11,3.49,0.0,1.17,0.0,0.04,0.0,29.92,2.54,-23.22223333333333,2.65,0.6316,6.489433333333334,169.01503333333332,192.23726666666667,0.56,,0.0,0.0,0.0,,,0.0,174.6,0.938,0.0,,0.0,0.0,1.1208333333333331,,,1.8140333333333332,3.035766666666666,0.0,-69.6667,13.390333333333333,2.1504,,-23.22223333333333,0.0,0.053,,,0.0,,21.253,0.0974666666666666,6.489433333333334,,0.0,,2.035
Panama,1996,0.38,12.88,428.23,989.74,231.18,142.13,0.0,380.99,8.73,0.6,4.64,5074.44,306.82,4242.0189,884.7555,1007.5683,4200.325375,4791.603275,3328.22125,9.069933333333331,25.7845,711.5776,682.9311,28.6465,151.45833333333334,2118.2772,4467.382966666667,1572.91,2409.5008,2520.201833333333,1.284,6.630533333333333,0.0,14.625175,,,17.64725,53.297775,7.532333333333334,-673.6518,2290.8428666666664,70.60409999999999,,1951.1760333333327,1947.1811333333333,59.199666666666666,63.2025,615.9395,5821.6518,1.7152666666666667,54.59,10.961,849.78815,36.6156,1.992,151.1825,443.3433333333333
Papua New Guinea,1996,0.354,16.59,938.27,814.69,1221.31,720.32,0.0,659.43,0.0,398.7,0.86,39371.04,2719.81,11067.337533333332,1083.5055,155.1774,8474.0418,12952.093133333334,3185.2118666666665,0.4243333333333333,0.4505,20377.4442,19451.4812,925.963,31.73193333333333,624.6226666666666,11103.588533333334,1485.18,191.2764,7887.524466666667,,242.9244,0.0,3.4866,,,6.38065,21.35653333333333,309.3875333333333,1.581,1300.4562666666668,7.1524,,9766.881266666667,3216.0640666666663,421.7920666666666,62.9905,49.9525,8919.419,103.24113333333334,124.285,5.4434000000000005,146.3504,2.3884,26.793000000000003,44.149,311.9506666666667
Peru,1996,0.128,134.36,16262.59,2390.35,1401.46,4.59,297.69,10213.64,242.62,6182.72,9415.94,82171.59,450.45,56447.89056666667,5043.1355,5553.138666666667,47596.832325,53777.732025000005,21726.2848,37.5826,180.1735,46.7461,44.8381,1.908,1570.8279333333332,12126.530666666666,57230.1797,10271.0,13337.2904,14430.436666666666,0.0853,51.38166666666667,0.0,200.920375,24.884500000000003,,20.2321,355.39730000000003,80.65026666666667,-326.0841,13712.6276,628.9716000000001,,42735.26296666667,42799.74303333333,483.8797333333334,441.49,3685.1695,128245.0841,702.8630333333334,299.45,3.9447333333333336,4674.19755,1385.3,14.014666666666663,734.3945,3946.49
Philippines,1996,0.336,82.76,2144.68,7138.59,1463.18,653.42,0.0,1415.68,0.0,150.1,0.0,11191.0,6136.33,37748.9964,6414.06,6176.033033333333,41370.948775,50673.7511,50047.40475,324.2490666666667,1051.3345,0.0,0.0,0.0,27475.673866666664,9430.609066666666,44885.02936666666,22635.33333333333,8418.9728,37489.1155,92.1885,24.146,0.0,551.390075,40.900533333333335,777.5394000000001,1249.552025,752.9142,37.01733333333333,-19720.9702,36913.867933333335,1597.5288,,835.1284666666666,7395.913866666667,2017.6565333333333,758.5625,1941.8935,22115.3036,575.2475666666667,887.75,96.86283333333334,7707.17675,37013.5304,7.586866666666666,2662.2695,4458.8
Rwanda,1996,,2.06,137.07,1173.99,157.48,0.0,0.0,214.95,84.7,0.03,0.0,284.07,478.99,1523.2467,443.2655,1704.798733333333,2678.7145,3045.833925,2473.5864,4.0206,31.8795,1807.8968,1712.1523,95.7445,28.25793333333333,660.9305333333333,1847.3660333333332,2182.8866666666668,635.012,1330.9674333333337,,0.0,0.0,2.6997,,,0.4869,13.3132,5.2792666666666666,-988.1958,760.25,8.363900000000001,,762.9967,516.3986,27.532533333333333,20.087,294.998,1549.1958,,128.525,3.1168666666666667,1293.189975,3.92,7.231866666666666,0.5565,258.1433333333333
Saint Kitts and Nevis,1996,0.398,0.24,2.59,3.97,5.55,0.24,0.0,0.5,0.4,0.0,0.0,16.81,0.66,11.9726,7.526,21.2599,30.88795,73.2148,73.2148,0.1454666666666666,0.0,0.0,0.0,0.0,2.495133333333333,9.477466666666666,11.9726,44.48496666666666,9.5172,11.9726,,0.0,0.0,2.20765,,0.0,1.959325,1.5773333333333337,0.0,0.0,11.9726,0.1076,,0.0,0.0,0.465,0.53,3.4715,0.0,0.0,0.9567,0.8182666666666667,21.9085,,0.0,3.5245,16.047700000000003
Saint Lucia,1996,0.627,0.46,1.0,0.31,6.11,0.62,0.0,0.83,0.1,0.04,0.0,53.64,2.27,-75.18136666666665,10.441,52.16053333333334,80.20595,44.2303,119.396975,,,0.0,0.0,0.0,1.219,24.2282,25.06103333333333,99.84313333333334,24.3012,25.06103333333333,,0.0,0.0,4.611175,,,10.533025,5.629466666666667,0.0,-300.6667,25.04086666666667,5.0987,,-100.22223333333334,0.0,1.8794,1.749,7.473,0.0,0.0201666666666666,1.2879,3.897733333333333,61.410175,,0.0,1.219,26.655099999999997
Saint Vincent and the Grenadines,1996,0.785,0.35,1.06,0.75,9.21,0.51,0.0,0.75,0.1,0.0,0.66,31.82,1.24,21.081533333333336,11.13,23.149066666666663,42.78005,84.87626666666667,81.20960000000001,0.0149333333333333,0.053,0.0,0.0,0.0,3.724933333333334,13.689933333333334,22.8596,45.93013333333332,13.4428,17.414866666666665,,0.0,0.0,2.35135,,,1.005625,1.8259666666666667,0.0,-5.3342,17.414866666666665,0.2378,,3.6666666666666665,5.444733333333333,1.018066666666667,1.272,4.293,16.3342,,0.8348,4.729666666666667,25.635350000000003,,0.0,5.512,17.149600000000003
Samoa,1996,0.637,0.03,27.53,36.98,22.39,0.31,0.0,22.07,0.0,0.02,0.0,120.64,69.6,129.02386666666666,23.108,5.427499999999999,140.41806666666668,147.98935,127.63565,0.0,,0.0,0.0,0.0,0.0,101.8856,129.7919,48.00666666666666,52.6484,101.8856,,1.4715999999999998,0.0,0.9186333333333332,,,1.2061333333333333,2.852733333333333,1.4715999999999998,-2.3041,101.8856,0.927675,,27.13826666666667,27.9063,51.38133333333334,7.632,15.476,79.3041,0.0,1.3727333333333334,0.2210666666666666,10.626166666666666,,0.0,0.0,17.679
Sao Tome and Principe,1996,,0.92,1.92,1.2,10.99,1.0,0.0,1.42,0.04,0.04,0.0,83.01,6.89,12.4501,3.8425,9.1769,18.203625,42.479525,37.8962,0.1184666666666666,0.212,0.0,0.0,0.0,0.2598,6.061533333333333,12.436233333333334,35.803133333333335,4.8328,6.339,,0.0,0.0,0.1076,,,1.141625,0.9752333333333332,0.0,0.0416,6.339,0.3597,,6.1111,6.097233333333333,0.437,0.3445,3.286,18.2917,0.0,1.7146,0.0535,8.876449999999998,,0.0,0.0,6.763533333333332
Senegal,1996,1.209,22.47,2251.83,5309.84,353.39,216.94,0.0,7328.07,351.0,41.05,16.1,3651.37,66.02,7847.958066666666,2143.9825,1132.6172666666669,6427.93585,8009.45415,7024.5887,8.216533333333333,69.748,0.0,0.0,0.0,180.5771333333333,4224.673266666667,7278.752133333332,1898.1833333333327,4084.2284,6573.0165333333325,1.335,109.52813333333334,0.0,70.02663333333332,0.0,0.0,40.05970000000001,34.3619,716.7094666666667,0.711,6534.804133333334,137.41746666666666,,1313.1539333333333,705.7356,148.464,60.526,1969.5595,1788.6224,38.2124,205.11,0.9654,968.87175,144.6704,2129.5360666666666,44.149,658.9733333333334
Seychelles,1996,0.037,0.17,1.8,4.04,39.16,2.27,0.0,0.71,0.0,0.32,0.48,5.02,12.12,26.970166666666668,4.8495,33.4306,48.752525,136.20563333333334,116.65006666666666,,,0.0,0.0,0.0,0.0,7.4146,28.0076,81.80306666666667,3.3236,7.4146,,0.0,0.0,0.7469666666666667,,0.0,0.542725,1.6121333333333334,0.0,-3.1123,7.4146,0.4582,,19.555566666666667,20.593,1.9658666666666669,1.749,3.1005,61.779,,3.8425,0.4824333333333333,27.746825,,0.0,0.0,24.565266666666663
Sierra Leone,1996,0.553,9.49,577.05,2877.66,85.1,218.02,0.0,455.84,31.81,0.0,4.72,2250.51,741.66,2271.321066666667,328.9975,364.0980333333334,1985.2144,3466.076066666667,2293.620066666667,10.581733333333334,47.6205,0.0,0.0,0.0,399.70686666666666,564.9826666666667,2276.1344666666664,891.3166666666666,409.059,1098.8650666666665,,55.47466666666667,0.0,0.5636,,,0.20645,3.523633333333333,57.78933333333333,-21.3842,413162.22496,5.1625,,1172.456,1177.2694,22.55292,12.4815,263.3835,3365.3842,,97.255,2.357466666666667,278.11355000000003,530.5552,134.15786666666665,5.512,235.16
Singapore,1996,,9.09,3.92,23.46,9.54,5.94,0.0,1.21,0.0,0.16,0.0,8.22,4.69,-1.4731000000000012,25.334,134.51626666666667,816.9225749999999,15501.512675,15517.0736,,,0.0,0.0,0.0,15.317,9.065333333333331,27.334666666666667,16460.08,0.6132,27.3048,,0.0298666666666666,0.0,404.8079,10.061466666666666,,122.021575,214.87823333333336,0.0298666666666666,-62.3333,19.2748,2487.21,,-20.7479,0.0298666666666666,1.9766666666666663,4.134,5.883,0.0,8.03,136.03333333333333,,796.421575,,0.0,15.317,757.7633333333333
Solomon Islands,1996,0.092,0.67,4.25,5.06,424.97,129.95,0.0,2.79,0.0,0.16,0.0,2497.75,23.19,205.94436666666664,10.2555,11.575566666666663,177.53615000000002,258.446175,136.4146,0.0149333333333333,0.159,0.4861,0.4596,0.0265,2.607333333333333,40.6106,212.628,77.557,25.0572,47.642,,0.0,0.0,0.6319,,,4.3141,5.370233333333334,0.0,-7.2913,43.2356,1.2814,,162.70876666666666,164.98600000000002,17.192466666666665,2.703,7.367,494.958,4.2532,2.1906666666666665,0.7570666666666668,18.065150000000003,3.7296,0.0,,57.19433333333333
Somalia,1996,0.576,27.13,7729.73,4987.76,205.39,1.3,0.0,37153.67,60.8,5342.13,5463.99,2284.75,105.61,21532.2015,5868.425,829.9666000000001,16776.875525,18161.587625,13844.45665,14.7096,35.033,0.0,0.0,0.0,42.27666666666666,15725.464533333334,21530.966833333336,1840.013333333333,16956.0384,15776.026866666669,,0.0,0.0,0.0,,,0.063,8.021166666666666,0.7302,1.5134,15776.026866666669,29.31533333333333,,5756.174633333333,5754.939966666666,534.3306,128.2335,5702.4025,17264.8199,,110.24,0.1707999999999999,628.6504,3.5644,8.301466666666666,2.756,740.4266666666667
Sri Lanka,1996,0.371,49.61,431.28,1269.84,236.61,20.97,0.0,1117.59,0.02,7.25,1.66,2115.91,1431.62,5394.956933333334,1315.4865,1977.8802666666668,5694.352424999999,8268.269250000001,7429.343150000001,25.73806666666667,150.5465,1366.6394,1306.9084,59.731,1873.021,2354.2944,5371.2779,3298.1666666666665,2791.4208,4714.598266666667,,24.183333333333334,0.0,57.52696666666666,0.0628666666666666,,8.8427,166.08416666666668,32.7098,53.1777,4276.3888,147.0454,,1118.5681333333334,656.6796333333333,189.0035333333333,96.4865,360.029,1897.4889,2.5733333333333333,178.875,7.847666666666666,1665.894,1971.6816,9.2546,648.6935,2064.94
Sudan (former),1996,0.601,56.22,27310.29,31432.35,690.15,47.06,0.0,49813.71,4059.16,6005.75,100396.2,30406.19,220.58,69161.35213333333,21751.73,1166.4288,70778.68143333333,60321.03295,55544.65075,15.4072,568.743,10168.0628,9625.6343,542.4285,684.7424,44277.39306666667,69371.85710000001,6706.21,44401.4116,66003.60183333333,,1427.2258000000002,0.0,20.802566666666667,0.0109333333333333,0.0,112.77176666666666,100.47556666666668,3183.187066666667,-5892.7551,62792.842533333336,107.47846666666663,,6368.5096,3368.255266666667,1198.5873333333334,432.586,19784.211,5823.0884,2.214533333333333,2517.5,6.334533333333333,1406.8243333333332,11.5248,17469.0704,423.7615,2774.67
Suriname,1996,1.082,6.41,38.7,30.1,184.34,50.72,0.0,111.11,84.87,0.0,0.0,13936.9,5.81,-92.76543333333336,123.967,49.825966666666666,599.2429500000001,700.91805,1163.3647999999998,2.2299333333333333,15.052,401.7935,385.125,16.6685,360.7954,150.1532,724.3269999999999,785.3486666666668,162.246,701.7420666666667,,22.584933333333336,0.0,13.3031,0.0,,2.9387,2.298833333333333,22.584933333333336,-2302.6667,523.8302,103.07186666666666,,-616.5956333333332,22.584933333333336,6.2672,8.5065,45.103,0.0,49.53686666666667,40.545,0.8829666666666666,55.9977,484.1592,1.7516,38.637,111.87233333333334
Thailand,1996,0.199,98.59,3952.41,24627.71,968.93,337.81,0.0,5395.41,11.58,30.38,0.24,11110.87,5004.47,49162.05623333334,10214.69,11398.225233333333,53710.61747500001,97198.318175,95370.3191,442.6560666666667,2051.9745,997.9717,955.9162,42.0555,32459.9152,14020.076333333333,51180.62103333333,62925.69999999999,13766.6984,49255.68063333334,560.348,1006.9775333333332,18.79265,1702.02585,393.9456666666667,2942.9949333333334,880.3636,1934.8267666666668,1176.0538,74.0301,46724.72413333334,6005.915999999999,,2437.3321,1924.9404,2410.814066666667,1134.624,2512.571,2716.3033,2212.3177666666666,2008.7,133.5744,15325.1517,41500.4492,216.6956,4473.465,8162.98
Timor-Leste,1996,0.556,3.76,164.14,561.66,31.6,9.58,0.0,124.43,0.0,3.27,0.0,337.41,267.87,584.7062666666667,106.265,45.4477,489.2514,675.2797999999999,546.3972,4.321866666666667,9.964,0.0,0.0,0.0,78.72453333333334,376.61373333333336,584.8361,53.07686666666666,347.6816,455.82366666666667,,0.3413333333333333,0.0,0.0,,,33.0178,0.0,0.5492666666666667,-1.0133,455.82366666666667,0.9319,,128.8826,129.01243333333335,80.62533333333333,25.7315,70.5695,386.0133,,4.3725,0.0395333333333333,50.624325,101.64,0.4854,,33.9604
Togo,1996,0.673,11.42,266.73,2097.45,14.8,0.67,0.0,1371.98,1.87,0.02,4.3,1754.34,95.77,1284.0375,411.81,612.3017,1518.694075,2184.90915,2029.962825,27.857,62.1955,0.0,0.0,0.0,111.0638,570.5518000000001,1344.7140333333334,1102.7866666666666,483.3416,1077.4424,,67.02173333333333,0.0,0.9986666666666668,7.384066666666666,0.0,33.164300000000004,15.275766666666668,68.484,-186.4164,1806.6212000000005,150.80853333333334,,5826.546325,267.27163333333334,44.98073333333334,32.807,272.208,600.7497,,110.505,0.0321666666666666,510.15855,18.0152,395.8268,44.5995,301.9095
Tonga,1996,0.252,0.06,4.23,13.46,28.52,1.87,0.0,2.71,0.0,0.35,0.0,34.01,10.94,49.7986,12.1105,3.3874,55.76376666666667,99.24183333333332,99.24183333333332,,,0.0,0.0,0.0,0.0,49.81626666666667,49.7986,27.752166666666668,25.9476,49.7986,,0.0,0.0,0.1808333333333333,,,,2.236833333333333,0.0,0.0,49.7986,0.7454000000000001,,0.0,0.0,24.426533333333328,3.8425,8.268,0.0,,1.6271,0.1601333333333333,5.965166666666668,,0.0,0.0,20.1094
Trinidad and Tobago,1996,0.895,5.29,25.87,42.75,28.61,2.22,0.0,15.48,1.66,0.1,0.0,380.22,32.06,200.8548333333333,105.311,462.7913333333333,3401.122525,9384.658625,9350.149700000002,1.1984666666666668,1.4045,0.0,0.0,0.0,35.96046666666666,118.8098,192.59886666666668,8156.593333333333,84.9996,154.84293333333332,5505.9168,3.2341333333333337,0.0,62.44206666666667,22.669866666666667,,52.08732500000001,53.4892,3.2341333333333337,24.7679,154.84293333333332,2005.545,,46.0119,37.75593333333334,14.938066666666666,25.2015,45.6065,103.5654,0.0,42.135,0.7777999999999999,3256.673375,17.64,0.0726666666666666,33.0985,1453.28
Tuvalu,1996,0.36,0.0,0.09,0.35,5.67,0.0,0.0,0.05,0.0,0.03,0.0,0.1,0.35,4.275,0.5565,0.2840666666666667,4.784966666666667,6.142499999999999,6.142499999999999,,,0.0,0.0,0.0,,4.275,4.314733333333334,3.67,0.3584,4.314733333333334,,0.0,0.0,0.0289999999999999,,,0.0538666666666666,0.0873666666666666,0.0,0.0,4.275,0.05685,,0.0,0.0,3.6650666666666663,0.5565,0.0,0.0,0.0397333333333333,,0.0161333333333333,0.4702333333333333,,0.0,,0.6062666666666666
Uganda,1996,0.456,15.91,1720.15,7328.1,3692.85,0.0,0.0,2900.34,375.64,0.0,0.13,5142.54,2896.48,19541.491166666667,3486.7375,3006.815533333333,17597.53115,23982.40896666667,12490.1754,39.522466666666666,147.8435,6147.3543,5884.7658,262.5885,214.59580000000005,6419.473733333333,20336.968066666668,3146.4,6130.292,10014.167066666669,,208.17506666666668,0.0,0.3809666666666667,0.0,,67.411275,27.5041,214.8672,-2396.5445,8049.2576,68.5617,,11492.233566666664,10322.801,282.4664,194.0595,2881.133,30343.8778,3.320866666666667,237.97,1.8245,2344.8051,113.68,1240.1290666666666,1.113,1090.1633333333332
United Republic of Tanzania,1996,0.23,29.2,5557.32,20877.18,6161.21,115.16,0.0,17500.2,4284.99,81.46,225.87,36888.81,2319.69,42611.11913333333,7915.55,5247.4696,35712.093325,48239.06246666666,28736.043133333336,119.0002,357.538,4918.8284,4680.9909,237.8375,1920.848,15322.931733333333,42184.34083333333,3950.366666666667,15181.3452,24668.4301,,571.9657333333333,0.0,5.367533333333333,0.0,0.0,97.642675,48.69023333333334,997.8001333333332,2.8317,23108.0998,349.06500000000005,,19503.019333333334,17515.910733333334,396.1362666666666,208.025,7000.823,50831.835,0.0,516.75,0.0661333333333333,4073.8377,2233.9072,5705.761733333333,111.3265,1100.3666666666666
United States Virgin Islands,1996,0.317,3.17,3.23,4.8,12.18,1.05,0.0,0.32,2.23,0.0,0.0,16.09,1.6,2.444433333333333,0.0,2.6078666666666668,6.709825,2.444433333333333,0.0,,,0.0,0.0,0.0,,,2.2803666666666667,,,0.0,,0.0,0.0,,,,6.0873,,0.0,0.4922,0.0,,,2.444433333333333,2.2803666666666667,,,,6.8411,,,,4.99955,,0.0,,
Vanuatu,1996,0.379,0.37,33.62,34.28,101.54,22.73,0.0,19.56,0.0,0.68,2.41,909.51,183.39,485.6290333333333,92.4585,5.163133333333334,372.493625,545.9133666666667,338.0806,0.0886,0.053,0.0,0.0,0.0,0.1239333333333333,277.69,486.04243333333335,30.708366666666667,270.508,277.79626666666667,,0.055,0.0,0.5464,,,2.185275,1.2422666666666666,0.055,-1.2402,277.79626666666667,1.1855,,207.83276666666663,208.24616666666665,35.73,6.3335,86.072,624.5735,,0.7632,0.7500666666666667,7.9618,,0.0,0.0,28.276866666666667
Venezuela (Bolivarian Republic of),1996,0.765,139.51,17984.41,7709.18,1463.13,319.36,0.05,7391.69,1920.41,528.52,104.04,51274.38,2357.65,44956.802866666665,7681.661,800.2223666666665,38776.614625,85315.21965000001,68690.85765,33.236466666666665,127.624,1050.5037,1007.4412,43.0625,1562.5842,20578.134466666663,48150.77786666667,59118.30000000001,23311.8872,23196.063866666664,1066.3766,435.41833333333335,0.0,661.747425,104.15749999999998,,147.1869,1293.8516,596.3356,-9856.887,22790.98686666667,3123.255,,22165.816000000003,24954.714000000004,658.5798,684.2565,5883.1855,73557.887,69.26326666666667,964.6,17.230099999999997,2663.53125,1222.8888,621.5459333333333,943.5325,4871.116666666667
Viet Nam,1996,0.009,81.3,1885.88,9872.13,881.15,176.55,0.0,5647.6,57.28,6.21,18.48,11591.82,2577.35,16300.1968,10488.17,4282.353433333334,37063.9298,31823.653125,49874.768975,290.06686666666667,1825.055,4070.952,3911.74,159.212,28243.04753333333,11921.712733333334,42440.8657,20106.5,10190.096,42162.94693333333,40.2122,138.24746666666667,209.50695,394.8123666666666,0.0,0.0,1315.230025,292.12076666666667,409.1498,-77762.6667,40368.351266666665,857.083025,,-24068.15446666667,277.91876666666667,3120.2160666666664,1098.7165,1913.4325,0.0,490.68233333333336,630.7,241.3768333333333,5233.280525,34612.662,97.44966666666666,5491.754,4461.596666666667
Yemen,1996,,6.88,176.72,1790.89,199.27,0.21,0.0,1649.42,0.88,5201.72,35812.97,451.58,117.44,3328.6931333333337,1756.367,1160.021,3987.816275,9292.21985,9292.21985,5.121133333333334,58.936,0.0,0.0,0.0,74.21546666666667,3254.4953333333337,3623.720466666666,7074.900000000001,3084.606,3623.720466666666,,0.0,0.0,201.643225,,,80.3758,112.380975,0.0,0.0,3328.6931333333337,674.9,,0.0,0.0,96.25666666666666,32.7275,1619.998,0.0,295.02733333333333,81.885,7.4803,1270.025925,,0.0,44.7055,1256.5433333333333
Zambia,1996,0.652,27.56,3155.9,7540.22,1367.14,0.0,0.0,12909.9,2714.8,0.0,3.2,47171.58,66.28,23604.263666666666,2048.1585,1050.1239333333333,18313.145625,20999.35025,12293.04385,43.54306666666667,86.2575,15092.4938,14366.0493,726.4445,215.1266,2233.9122,23333.6859,2703.86,2129.484,16797.979666666666,,5328.054,0.0,0.2703,6.4846,,0.0267,26.0847,5612.169866666667,-0.29,11995.855133333333,749.95,,11608.408533333331,6535.706233333333,91.77786666666668,54.06,1029.6575,3622.9567,13.441433333333334,559.15,0.8604333333333334,812.8812,19.3816,9062.518133333331,151.739,318.31
Angola,1997,0.073,26.17,17783.64,5314.36,300.64,33.64,0.0,23277.73,728.6,43.86,2671.68,74382.66,354.29,31762.9403,1790.6845,1093.6982,24616.812175,48263.360225,37919.3852,39.56166666666667,42.1615,404.7826,387.0806,17.702,106.39633333333336,3672.518333333333,31639.651800000003,31345.09,3541.0676,18101.2783,,10327.573,0.0,47.46450000000001,0.0,,0.8788499999999999,40.147133333333336,10452.162066666666,-0.0682,17970.9736,115.90666666666668,,13791.9667,13538.3735,165.27526666666668,98.5005,1621.2965,9632.4015,1.2778333333333334,715.5,0.2828,887.0733250000001,47.04,14180.275266666666,11.024,650.21
Antigua and Barbuda,1997,0.551,0.65,14.06,1.2,11.79,0.5,0.0,0.9,4.46,0.02,0.0,17.45,0.3,38.162733333333335,10.706,20.0868,53.811725,173.9614,165.40586666666667,0.0018666666666666,0.0,0.0,0.0,0.0,0.0018666666666666,29.60533333333333,37.26693333333333,105.3724,32.1272,29.6072,,0.0,0.0,2.180875,,,2.1457,4.836733333333333,0.0,2.6874,29.6072,0.4911999999999999,,8.555533333333333,7.659733333333333,1.0498666666666667,1.643,9.063,22.9792,,2.218,3.7898,25.861525,,0.0,,28.6201
Aruba,1997,0.568,0.18,2.91,0.56,3.31,0.02,0.0,11.41,0.31,1.21,0.0,0.19,0.56,0.1023333333333333,0.0,72.1097,51.303175,269.04833333333335,268.946,,,0.0,0.0,0.0,,,0.0,255.7675,,0.0,,0.0,0.0,6.7764,,,5.5564,6.688466666666667,0.0,0.307,0.0,0.6502,,0.1023333333333333,0.0,,,,0.0,,2.809,3.161833333333333,51.303175,,0.0,,10.872333333333332
